,brand,model,registration_year,fuel_type,seats,rto_state,transmission_type,ownership,engine(cc),kms_driven,engine_power(bhp),mileage(kmpl),has_parking_sensors,has_automatic_climate_control,has_rear_ac_vents,has_central_locking,has_air_purifier,vehicle_price(lakhs),new_vehicle_price(lakhs)
5982,Toyota,Fortuner,2015,Diesel,7 Seats,Punjab,Automatic,Second Owner,2982,203000,168.5,12.55,0,1,0,0,1,9.5,33.41
5983,Maruti,Alto,2018,Petrol,5 Seats,Unknown,Manual,First Owner,796,82000,47.3,24.7,0,0,0,0,0,2.7,3.11
5984,Maruti,Wagon,2018,Petrol,5 Seats,Unknown,Manual,Second Owner,998,112000,67.04,20.51,0,0,0,1,0,3.7,5.51
5985,Maruti,Alto,2014,Petrol,5 Seats,Punjab,Manual,First Owner,796,74000,47.3,22.74,0,0,0,0,0,2.0,3.65
5986,Nissan,Magnite,2023,Petrol,5 Seats,Uttar Pradesh,Manual,First Owner,999,40000,71.01,19.35,1,0,0,0,1,6.1,6.76
5987,Hyundai,Grand,2021,Diesel,5 Seats,Punjab,Manual,Second Owner,1186,40000,73.97,26.2,0,1,1,0,0,4.3,9.0
5988,Jeep,Compass,2021,Diesel,5 Seats,Uttar Pradesh,Manual,First Owner,1956,50000,170.0,17.1,0,1,0,0,1,15.0,23.59
5989,Kia,Sonet,2024,Petrol,5 Seats,Gujarat,Manual,First Owner,1197,10000,81.8,18.4,1,1,1,0,0,8.5,11.32
5990,Mahindra,XUV300,2023,Petrol,5 Seats,Bihar,Manual,Second Owner,1197,20000,108.62,16.82,1,1,0,0,0,7.25,9.52
5991,Maruti,Celerio,2020,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,998,120000,67.05,21.63,0,0,0,1,0,4.0,6.09
5992,Honda,City,2022,Petrol,5 Seats,Other/Regional Code,Manual,First Owner,1498,30000,121.769,17.203,0,0,0,0,0,12.5,16.54
5993,Maruti,Alto,2011,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,998,90000,67.1,20.92,0,0,0,1,0,1.2,3.73
5994,Mahindra,Bolero,2021,Diesel,2 Seats,Bihar,Manual,First Owner,2523,92000,102.783,15.265,0,0,0,0,0,7.05,10.67
5995,Mahindra,Bolero,2012,Diesel,8 Seats,Bihar,Manual,First Owner,2523,150000,64.686,15.96,0,0,0,0,0,3.13,6.24
5996,Mahindra,Jeep,1998,Diesel,10 Seats,Jharkhand,Manual,Fourth Owner,2112,160000,159.721,14.012,0,0,0,0,0,1.55,7.23
5997,Hyundai,Creta,2019,Diesel,5 Seats,Chhattisgarh,Manual,Second Owner,1582,35000,126.2,19.67,0,1,0,0,1,7.5,14.78
5998,Maruti,Wagon,2019,Petrol,5 Seats,Bihar,Manual,First Owner,998,50000,68.143,21.296,0,0,0,0,0,4.7,6.32
5999,Mahindra,Scorpio,2017,Diesel,7 Seats,Bihar,Manual,Second Owner,2523,100000,68.469,15.443,0,0,0,0,0,8.1,11.08
6000,Mahindra,Scorpio,2011,Diesel,7 Seats,Unknown,Manual,Second Owner,2179,15000,120.0,12.05,1,0,1,0,1,3.1,12.63
6001,Chevrolet,Cruze,2011,Diesel,5 Seats,Delhi,Manual,Second Owner,1991,50000,147.9,18.3,0,1,0,0,1,3.0,16.7
6002,Mahindra,Bolero,2025,Diesel,7 Seats,Unknown,Manual,First Owner,1493,1000,74.96,16.0,1,0,0,0,0,10.0,11.65
6003,Maruti,Celerio,2017,Petrol,5 Seats,Bihar,Manual,First Owner,998,61000,67.04,23.1,0,0,0,1,0,3.0,5.42
6004,Maruti,Alto,2013,Petrol,5 Seats,Unknown,Manual,Fifth Owner,998,57000,67.1,20.92,0,0,0,1,0,1.45,4.03
6005,Mahindra,Scorpio,2011,Diesel,9 Seats,Unknown,Manual,Second Owner,2179,110090,120.0,12.05,0,0,1,0,0,3.0,10.34
6006,Mahindra,Scorpio,2018,Diesel,9 Seats,Maharashtra,Manual,First Owner,2523,98000,75.0,15.4,0,0,1,0,0,9.15,12.14
6007,Maruti,Ertiga,2021,Petrol,7 Seats,Uttar Pradesh,Manual,Fourth Owner,1462,88000,103.26,19.01,1,0,1,0,0,8.0,10.35
6008,Tata,Nano,2015,Petrol,5 Seats,Maharashtra,Manual,First Owner,624,80000,37.5,25.4,0,0,0,1,0,1.3,3.01
6009,Maruti,Swift,2019,Petrol,5 Seats,Unknown,Manual,First Owner,1197,80000,81.8,21.21,1,0,1,0,0,5.1,7.84
6010,Tata,Nexon,2019,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1497,80000,108.5,21.5,1,1,1,0,0,7.3,13.41
6011,Skoda,Octavia,2016,Diesel,5 Seats,Maharashtra,Automatic,Second Owner,1968,109000,143.334,19.569,0,0,0,0,0,10.5,28.55
6012,Nissan,Sunny,2012,Petrol,5 Seats,Maharashtra,Manual,First Owner,1498,160000,109.152,15.348,0,0,0,0,0,2.25,10.39
6013,Ford,Figo,2011,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1399,120000,68.211,19.904,0,0,0,0,0,1.59,6.49
6014,Maruti,Zen,2010,Petrol,5 Seats,Maharashtra,Manual,Third Owner,998,120000,67.276,18.856,0,0,0,0,0,0.9,4.35
6015,Tata,Altroz,2022,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1199,40000,86.83,18.5,0,1,1,0,0,8.0,11.59
6016,Renault,Duster,2012,Diesel,5 Seats,Unknown,Manual,Second Owner,1461,110000,108.45,19.01,1,0,0,0,1,3.2,13.63
6017,Renault,Duster,2020,Petrol,5 Seats,Unknown,Manual,Second Owner,1330,119000,153.866,16.42,1,0,0,0,0,4.9,13.27
6018,Renault,KWID,2016,Petrol,5 Seats,Maharashtra,Manual,First Owner,799,37855,53.3,25.17,0,0,0,1,0,3.25,4.38
6019,Mahindra,Bolero,2023,Diesel,7 Seats,Maharashtra,Manual,First Owner,1493,70000,100.0,17.29,1,0,0,0,0,10.0,13.42
6020,Maruti,Alto,2019,Petrol,5 Seats,Maharashtra,Manual,First Owner,796,42000,47.33,22.05,0,0,0,0,0,2.95,4.59
6021,Renault,Lodgy,2015,Diesel,7 Seats,Maharashtra,Manual,Second Owner,1461,150000,108.5,19.815,1,1,1,0,0,3.99,15.02
6022,Maruti,Swift,2018,Diesel,5 Seats,Maharashtra,Automatic,First Owner,1248,181200,74.02,28.4,1,1,1,0,0,6.85,10.19
6023,Hyundai,Venue,2025,Petrol,5 Seats,Unknown,Manual,First Owner,1197,1000,82.0,16.0,1,0,1,0,0,11.0,11.05
6024,Maruti,Ritz,2011,Petrol,5 Seats,Maharashtra,Manual,Third Owner,1197,132000,85.8,18.5,0,0,0,1,0,1.8,6.09
6025,Honda,City,2014,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1498,160000,98.6,26.0,0,0,0,0,0,4.2,10.45
6026,Mitsubishi,Pajero,2014,Diesel,7 Seats,Unknown,Manual,First Owner,2477,100000,178.0,13.5,0,1,0,0,1,9.5,29.57
6027,Maruti,Swift,2012,Petrol,5 Seats,Maharashtra,Manual,Third Owner,1197,80000,85.8,18.6,0,0,0,1,0,3.4,5.84
6028,Tata,Zest,2018,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1248,150000,74.0,22.95,0,0,0,0,0,3.0,8.43
6029,Tata,Indica,2011,Diesel,5 Seats,Maharashtra,Manual,Third Owner,1248,126000,64.744,18.4,0,0,0,1,0,1.25,5.86
6030,Tata,Indigo,2011,Diesel,5 Seats,Maharashtra,Manual,First Owner,1405,175099,57.698,17.8,0,0,0,0,0,1.25,5.78
6031,Toyota,Innova,2006,Diesel,8 Seats,Maharashtra,Manual,Third Owner,2494,275000,108.441,14.024,0,0,0,0,0,3.0,11.92
6032,Honda,WR-V,2019,Diesel,5 Seats,Maharashtra,Manual,First Owner,1498,200000,98.6,25.5,1,1,0,0,1,5.25,11.73
6033,Ford,Figo,2010,Diesel,5 Seats,Other/Regional Code,Manual,Second Owner,1399,80000,68.0,20.0,0,0,0,1,0,1.5,6.16
6034,Toyota,Innova,2015,Diesel,7 Seats,Unknown,Manual,First Owner,2494,135000,100.6,14.259,1,0,1,0,0,8.0,16.47
6035,Maruti,Alto,2010,Petrol,5 Seats,Maharashtra,Manual,Fourth Owner,796,54000,46.3,19.7,0,0,0,0,0,1.1,3.46
6036,Maruti,Ertiga,2017,Diesel,7 Seats,Maharashtra,Manual,Second Owner,1248,120000,88.5,24.52,1,0,1,0,0,7.0,11.58
6037,Maruti,Alto,2007,Petrol,5 Seats,Maharashtra,Manual,Fifth Owner,796,95000,46.3,19.7,0,0,0,0,0,0.6,3.2
6038,Hyundai,Xcent,2019,CNG,5 Seats,Maharashtra,Manual,Third Owner,1197,130000,65.39,19.619,1,0,0,0,0,4.0,8.15
6039,Maruti,Baleno,2016,Petrol,5 Seats,Maharashtra,Manual,First Owner,1197,36000,83.1,21.4,0,1,0,0,0,5.53,7.23
6040,Maruti,Alto,2024,Petrol,5 Seats,Maharashtra,Automatic,First Owner,998,7000,65.71,24.9,0,0,0,1,0,5.0,6.72
6041,Maruti,S-Presso,2020,Petrol,5 Seats,Maharashtra,Manual,First Owner,998,45000,65.71,21.7,0,0,0,1,0,5.0,5.28
6042,Maruti,Wagon,2016,Petrol,5 Seats,Maharashtra,Manual,Second Owner,998,109000,67.04,20.51,0,0,0,1,0,3.75,5.66
6043,Hyundai,Santro,2013,Petrol,5 Seats,Maharashtra,Manual,First Owner,1086,56000,62.0,17.832,0,0,0,0,0,2.0,4.35
6044,Honda,Jazz,2016,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1199,108000,88.7,19.0,0,1,0,0,0,4.35,10.05
6045,Hyundai,Grand,2017,Diesel,5 Seats,Maharashtra,Manual,Third Owner,1186,71000,73.97,24.0,0,0,1,0,0,3.15,7.98
6046,Fiat,Linea,2012,Diesel,5 Seats,Unknown,Manual,Second Owner,1248,147000,91.7,20.4,0,1,1,0,0,2.0,11.51
6047,Honda,City,2013,Petrol,5 Seats,Maharashtra,Manual,Second Owner,1497,51000,116.3,16.8,0,0,0,0,0,3.45,11.57
6048,Volkswagen,Polo,2013,Diesel,5 Seats,Maharashtra,Manual,First Owner,1598,110000,103.275,19.379,0,0,0,0,0,3.75,9.77
6049,Tata,Zest,2016,Petrol,5 Seats,Unknown,Manual,Second Owner,1193,80000,88.7,17.57,1,1,0,0,0,2.5,8.26
6050,Kia,Carens,2023,Diesel,7 Seats,Unknown,Manual,First Owner,1493,150000,107.573,18.322,0,0,0,0,0,10.5,14.87
6051,Maruti,Swift,2019,Diesel,5 Seats,Unknown,Manual,First Owner,1248,67000,84.49,26.587,0,0,0,0,0,5.5,8.06
6052,Mahindra,Scorpio,2010,Diesel,7 Seats,Madhya Pradesh,Manual,Second Owner,2609,150000,73.394,14.601,0,0,0,0,0,4.0,8.94
6053,Mahindra,XUV300,2023,Petrol,5 Seats,Unknown,Manual,First Owner,1197,40000,87.583,18.8,0,0,0,0,0,10.0,13.26
6054,Mahindra,Bolero,2014,Diesel,7 Seats,Uttar Pradesh,Manual,First Owner,2523,80000,64.686,15.96,0,0,0,0,0,6.5,10.02
6055,Chevrolet,Beat,2015,Petrol,5 Seats,Unknown,Manual,First Owner,1199,60000,82.723,18.534,0,0,0,0,0,2.0,5.22
6056,Kia,Seltos,2021,Diesel,5 Seats,Unknown,Manual,First Owner,1493,70000,113.04,19.374,0,0,0,0,0,14.5,19.47
6057,Mahindra,Bolero,2015,Diesel,7 Seats,Unknown,Manual,Third Owner,2523,60000,65.089,15.96,0,0,0,0,0,5.4,9.55
6058,Maruti,Wagon,2016,CNG,5 Seats,Maharashtra,Manual,Second Owner,998,87000,58.16,26.6,0,0,0,1,0,3.69,5.4
6059,Maruti,Alto,2015,Petrol,5 Seats,Unknown,Manual,First Owner,796,25000,47.3,22.74,0,0,0,0,0,2.5,3.56
6060,Tata,Tigor,2021,Petrol,5 Seats,Unknown,Manual,First Owner,1199,60000,84.82,19.28,1,0,0,0,0,4.36,8.17
6061,Toyota,Innova,2014,Diesel,7 Seats,Unknown,Manual,Second Owner,2494,150000,100.57,12.99,0,0,0,0,0,6.0,13.6
6062,Hyundai,i20,2013,Petrol,5 Seats,Maharashtra,Manual,First Owner,1197,62000,80.017,17.0,0,0,0,1,0,3.25,6.4
6063,Nissan,Kicks,2019,Petrol,5 Seats,Unknown,Manual,First Owner,1498,120000,104.55,14.23,1,1,1,0,0,12.0,13.42
6064,Hyundai,i20,2021,Petrol,5 Seats,Unknown,Automatic,First Owner,1197,54000,86.76,19.65,0,1,1,0,0,7.5,10.3
6065,Maruti,Brezza,2024,CNG,5 Seats,Madhya Pradesh,Manual,First Owner,1462,15000,86.63,25.51,1,0,1,0,0,9.0,10.88
6066,Jeep,Compass,2019,Diesel,5 Seats,Unknown,Manual,Second Owner,1956,50000,172.245,16.895,0,0,0,0,0,18.0,27.38
6067,Mahindra,Bolero,2007,Diesel,7 Seats,Unknown,Manual,First Owner,2523,100000,65.265,15.96,0,0,0,0,0,5.0,7.25
6068,Maruti,Swift,2015,Petrol,5 Seats,Unknown,Manual,First Owner,1197,40000,82.637,20.999,0,0,0,0,0,4.25,7.03
6069,Skoda,Slavia,2024,Petrol,5 Seats,Unknown,Manual,First Owner,999,3000,113.98,19.47,1,0,0,0,0,11.5,13.39
6070,Jeep,Compass,2019,Diesel,5 Seats,Unknown,Manual,Second Owner,1956,50000,170.63,17.1,0,1,0,0,1,17.0,27.38
6071,Hyundai,i20,2014,Diesel,5 Seats,Unknown,Manual,Second Owner,1396,83000,88.73,22.54,0,1,1,0,0,3.5,9.38
6072,Mahindra,Bolero,2015,Diesel,7 Seats,Unknown,Manual,First Owner,2523,137800,62.1,15.96,0,0,0,0,0,5.0,10.95
6073,MG,Astor,2022,Petrol,5 Seats,Tamil Nadu,Automatic,First Owner,1498,62000,108.49,14.82,0,1,0,0,0,14.0,20.96
6074,Maruti,Swift,2013,Diesel,5 Seats,Unknown,Manual,First Owner,1248,110000,74.0,23.4,0,0,0,0,0,3.0,6.94
6075,Maruti,Vitara,2019,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1248,160000,88.5,24.3,1,0,0,0,1,6.5,10.18
6076,Maruti,Omni,2016,Petrol,8 Seats,Madhya Pradesh,Manual,Second Owner,796,50000,46.218,18.749,0,0,0,0,0,2.5,3.4
6077,Maruti,Swift,2020,Petrol,5 Seats,Rajasthan,Manual,First Owner,1197,10000,81.8,21.21,1,0,1,0,0,7.0,7.87
6078,Hyundai,i20,2012,Petrol,5 Seats,Rajasthan,Manual,First Owner,1197,40000,79.815,17.0,0,0,0,1,0,2.0,6.37
6079,Hyundai,Creta,2022,Petrol,5 Seats,Rajasthan,Manual,First Owner,1497,70000,113.18,16.394,1,0,1,0,0,8.0,12.74
6080,Toyota,Innova,2015,Diesel,7 Seats,Unknown,Manual,Second Owner,2494,350000,100.6,14.323,1,0,1,0,0,5.5,16.98
6081,Hyundai,i20,2019,Diesel,5 Seats,Rajasthan,Manual,First Owner,1396,64000,88.077,22.296,0,0,0,0,0,6.0,12.02
6082,Maruti,Alto,2019,Petrol,5 Seats,Rajasthan,Manual,First Owner,796,20000,46.629,23.936,0,0,0,0,0,3.7,4.98
6083,Maruti,Wagon,2012,Petrol,5 Seats,Unknown,Manual,Third Owner,998,80000,67.1,18.9,0,0,0,1,0,1.5,4.43
6084,Mahindra,KUV,2017,Petrol,6 Seats,Rajasthan,Manual,Second Owner,1198,80000,82.0,18.15,0,0,0,0,0,4.0,8.03
6085,Jeep,Compass,2018,Diesel,5 Seats,Rajasthan,Manual,First Owner,1956,90000,170.63,17.1,0,1,0,0,0,7.45,21.06
6086,Hyundai,Venue,2024,Diesel,5 Seats,Rajasthan,Manual,First Owner,1493,20000,112.729,24.392,0,0,0,0,0,13.22,15.04
6087,Hyundai,Creta,2023,Diesel,5 Seats,Unknown,Manual,First Owner,1493,93000,113.98,18.867,1,0,1,0,0,7.0,14.28
6088,Toyota,Innova,2019,Diesel,7 Seats,Rajasthan,Manual,Second Owner,2393,165080,147.8,14.532,0,0,1,0,0,14.5,20.67
6089,Toyota,Fortuner,2018,Diesel,7 Seats,Rajasthan,Manual,Second Owner,2755,175272,174.5,14.24,0,1,0,0,1,25.0,36.04
6090,BMW,X5,2014,Diesel,5 Seats,Rajasthan,Automatic,Second Owner,2993,150000,258.0,13.47,0,0,0,0,0,18.0,84.18
6091,Hyundai,Venue,2019,Petrol,5 Seats,Rajasthan,Manual,First Owner,998,60000,72.935,18.905,0,0,0,0,0,6.2,9.48
6092,Volvo,XC60,2017,Diesel,5 Seats,Rajasthan,Automatic,First Owner,1984,117100,180.342,19.262,0,0,0,0,0,15.0,52.59
6093,Hyundai,Grand,2014,Petrol,5 Seats,Maharashtra,Manual,First Owner,1197,58000,82.0,18.9,0,0,0,1,0,3.0,6.36
6094,Toyota,Innova,2020,Diesel,7 Seats,Rajasthan,Manual,First Owner,2393,150000,147.51,14.489,0,0,1,0,0,17.0,19.78
6095,Tata,Nexon,2024,Petrol,5 Seats,Telangana,Automatic,First Owner,1199,10000,85.707,19.667,0,0,0,0,0,12.0,14.6
6096,Maruti,Swift,2016,Petrol,5 Seats,Telangana,Manual,First Owner,1197,93167,81.8,22.0,0,1,0,0,0,4.65,7.79
6097,Honda,Amaze,2015,Diesel,5 Seats,Gujarat,Manual,Second Owner,1498,70000,98.6,25.8,0,0,0,0,0,4.5,8.11
6098,Tata,Tigor,2018,Petrol,5 Seats,Gujarat,Manual,First Owner,1199,104011,84.0,20.3,1,1,0,0,0,5.3,7.33
6099,Maruti,Swift,2013,Petrol,5 Seats,Telangana,Manual,First Owner,1197,80000,82.914,19.182,0,0,0,0,0,3.55,7.82
6100,Hyundai,Aura,2022,CNG,5 Seats,Gujarat,Manual,First Owner,1197,64000,68.05,28.0,1,0,1,0,0,7.8,8.11
6101,Hyundai,i20,2019,Diesel,5 Seats,Telangana,Manual,First Owner,1396,80000,88.324,22.296,0,0,0,0,0,6.1,9.19
6102,Mahindra,Thar,2024,Petrol,4 Seats,Telangana,Manual,First Owner,1997,30000,150.19,8.0,0,0,0,0,0,14.23,18.8
6103,Maruti,Wagon,2008,Petrol,5 Seats,Telangana,Manual,First Owner,1061,85345,67.0,18.9,0,0,0,1,0,1.75,4.86
6104,Kia,Seltos,2021,Petrol,5 Seats,Chandigarh,Manual,Second Owner,1497,30000,113.336,16.983,0,0,0,0,0,12.0,14.1
6105,Maruti,Vitara,2018,Diesel,5 Seats,Delhi,Automatic,First Owner,1248,50000,88.5,24.3,1,0,0,0,1,7.5,10.77
6106,Kia,Seltos,2020,Petrol,5 Seats,Telangana,Manual,First Owner,1497,61000,113.73,17.541,0,0,0,0,0,13.0,16.04
6107,Hyundai,Grand,2019,Petrol,5 Seats,Telangana,Manual,First Owner,1197,69900,81.86,18.9,0,1,1,0,0,4.95,7.96
6108,Maruti,Alto,2017,Petrol,5 Seats,Telangana,Manual,First Owner,796,79012,47.3,22.74,0,0,0,0,0,2.65,3.76
6109,Hyundai,i10,2012,Petrol,5 Seats,Telangana,Manual,Second Owner,1197,67000,78.9,20.36,0,0,0,1,0,2.2,5.75
6110,Tata,Nexon,2021,Electric,5 Seats,Telangana,Automatic,First Owner,0,33000,127.0,0.0,1,1,1,0,0,13.15,16.83
6111,Volkswagen,Vento,2015,Petrol,5 Seats,Telangana,Manual,First Owner,1598,80000,103.256,15.805,0,0,0,0,0,4.0,11.2
6112,Maruti,Swift,2017,Diesel,5 Seats,Telangana,Manual,First Owner,1248,70000,84.49,26.472,0,0,0,0,0,4.95,8.24
6113,Volkswagen,Polo,2014,Diesel,5 Seats,Telangana,Manual,First Owner,1498,82050,89.871,21.116,0,0,0,0,0,3.65,8.72
6114,Hyundai,Creta,2018,Diesel,5 Seats,Telangana,Manual,Second Owner,1582,57000,126.2,19.279,0,0,0,0,0,11.75,16.74
6115,Kia,Sonet,2022,Petrol,5 Seats,Telangana,Automatic,First Owner,998,8000,83.068,18.327,0,0,0,0,0,10.25,15.85
6116,Renault,Kiger,2021,Petrol,5 Seats,Telangana,Manual,First Owner,999,30000,70.193,19.575,0,0,0,0,0,4.2,8.36
6117,Maruti,Swift,2014,Petrol,5 Seats,Telangana,Manual,Second Owner,1197,80000,82.797,20.948,0,0,0,0,0,4.0,6.3
6118,Hyundai,Creta,2021,Petrol,5 Seats,Telangana,Manual,First Owner,1497,20000,113.391,16.364,0,0,0,0,0,9.7,13.34
6119,Maruti,Ertiga,2024,Petrol,7 Seats,Telangana,Manual,First Owner,1462,50000,101.772,20.314,0,0,0,0,0,10.0,12.53
6120,Honda,City,2016,Petrol,5 Seats,Telangana,Manual,First Owner,1497,45000,120.003,17.986,0,0,0,0,0,5.5,11.88
6121,Hyundai,Venue,2021,Petrol,5 Seats,Telangana,Manual,First Owner,1197,40000,82.476,18.54,0,0,0,0,0,7.8,9.43
6122,Maruti,XL6,2023,Petrol,6 Seats,Telangana,Manual,First Owner,1462,10000,101.903,20.588,0,0,0,0,0,12.25,14.87
6123,Volkswagen,Vento,2016,Petrol,5 Seats,Telangana,Automatic,First Owner,1197,100000,103.2,18.19,1,1,1,0,0,7.5,14.54
6124,Renault,Duster,2017,Diesel,5 Seats,Uttar Pradesh,Automatic,Second Owner,1461,60000,108.45,19.6,0,1,0,0,0,6.75,15.18
6125,Toyota,Innova,2022,Diesel,7 Seats,Telangana,Manual,First Owner,2393,71000,148.0,14.162,0,0,1,0,0,20.5,23.58
6126,Skoda,Rapid,2021,Petrol,5 Seats,Telangana,Automatic,First Owner,1598,22000,103.2,14.84,1,1,1,0,0,8.5,12.06
6127,Ford,Ikon,2009,Petrol,5 Seats,Telangana,Manual,Second Owner,1299,50000,71.818,13.8,1,0,0,0,0,0.95,5.75
6128,Renault,Triber,2020,Petrol,7 Seats,Telangana,Manual,First Owner,999,11600,71.01,20.0,1,0,1,0,0,6.0,9.74
6129,Toyota,Innova,2018,Diesel,8 Seats,Telangana,Manual,Second Owner,2393,120000,147.51,14.444,0,1,1,0,0,19.0,26.0
6130,Maruti,Baleno,2018,Petrol,5 Seats,Telangana,Manual,First Owner,1197,33000,83.1,21.4,0,1,0,0,0,6.25,7.53
6131,Maruti,Alto,2022,Petrol,5 Seats,Karnataka,Manual,Second Owner,796,10000,47.33,22.05,0,0,0,0,0,4.0,4.66
6132,Hyundai,Venue,2022,Petrol,5 Seats,Telangana,Manual,First Owner,1197,60000,81.86,17.52,1,1,1,0,0,8.5,10.46
6133,Maruti,Swift,2022,Petrol,5 Seats,Telangana,Manual,First Owner,1197,20000,88.5,22.41,1,0,1,0,0,7.0,8.88
6134,Hyundai,Santro,2006,Petrol,5 Seats,Telangana,Manual,Second Owner,1086,120000,68.836,19.463,0,0,0,0,0,1.15,3.62
6135,Maruti,Wagon,2011,Petrol,5 Seats,Telangana,Manual,Second Owner,998,80000,67.276,18.98,0,0,0,0,0,1.95,4.81
6136,Skoda,Rapid,2021,Petrol,5 Seats,Telangana,Manual,First Owner,999,18500,112.528,18.323,0,0,0,0,0,9.5,14.27
6137,Kia,Sonet,2021,Petrol,5 Seats,Telangana,Manual,First Owner,998,17000,82.475,18.367,0,0,0,0,0,10.0,14.64
6138,Tata,Nexon,2020,Petrol,5 Seats,Telangana,Manual,First Owner,1199,60000,85.574,19.664,0,0,0,0,0,9.59,13.86
6139,Renault,Duster,2013,Diesel,5 Seats,Telangana,Manual,Second Owner,1461,150000,83.8,20.45,0,0,0,0,1,4.0,10.85
6140,Maruti,Alto,2019,Petrol,5 Seats,Unknown,Manual,Second Owner,998,49000,67.05,23.95,0,0,0,1,0,3.6,4.58
6141,Hyundai,Grand,2015,Petrol,5 Seats,Madhya Pradesh,Manual,Second Owner,1197,80000,82.0,18.9,0,0,0,1,0,3.5,5.76
6142,Tata,Altroz,2020,Petrol,5 Seats,Telangana,Manual,First Owner,1199,30000,86.83,19.33,0,1,1,0,0,8.5,8.88
6143,Maruti,Vitara,2017,Diesel,5 Seats,Madhya Pradesh,Manual,First Owner,1248,70000,88.5,24.3,1,0,0,0,1,7.5,9.4
6144,Hyundai,Creta,2021,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1493,80000,113.45,18.0,0,1,0,0,1,15.0,21.52
6145,Volkswagen,Virtus,2023,Petrol,5 Seats,Telangana,Manual,First Owner,999,20000,113.98,19.4,0,0,0,0,0,14.0,16.56
6146,Tata,Altroz,2020,Petrol,5 Seats,Telangana,Manual,First Owner,1199,40000,85.641,19.594,0,0,0,0,0,6.5,8.88
6147,Honda,Amaze,2018,Petrol,5 Seats,Telangana,Automatic,First Owner,1199,70000,88.76,19.0,1,0,0,0,0,5.6,9.1
6148,Mahindra,Scorpio,2023,Petrol,7 Seats,Telangana,Automatic,First Owner,1997,80000,198.498,11.734,0,0,0,0,0,22.0,26.76
6149,Audi,Q3,2013,Diesel,5 Seats,Haryana,Automatic,Third Owner,1968,70000,174.33,16.989,0,0,0,0,0,9.5,42.17
6150,Hyundai,i10,2012,Petrol,5 Seats,Unknown,Manual,Second Owner,1197,138000,78.9,20.36,0,0,0,1,0,2.0,5.48
6151,Tata,Nano,2011,Petrol,4 Seats,Madhya Pradesh,Manual,Second Owner,624,40000,35.397,26.0,0,0,0,1,0,0.6,2.34
6152,Maruti,Wagon,2020,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,998,30000,67.05,21.79,0,0,0,1,0,4.3,5.85
6153,Nissan,Magnite,2023,Petrol,5 Seats,Other/Regional Code,Manual,First Owner,999,12000,70.846,19.359,0,0,0,0,0,6.15,10.32
6154,Maruti,Celerio,2019,Petrol,5 Seats,Maharashtra,Manual,First Owner,998,52000,68.204,22.254,0,0,0,0,0,4.1,5.81
6155,Hyundai,Grand,2016,Petrol,5 Seats,Maharashtra,Manual,First Owner,1197,43000,82.476,18.815,0,0,0,0,0,3.95,6.25
6156,Tata,Nexon,2018,Petrol,5 Seats,Maharashtra,Manual,First Owner,1198,65000,81.648,20.844,0,0,0,0,0,5.5,11.01
6157,Tata,Tigor,2023,CNG,5 Seats,Maharashtra,Manual,First Owner,1199,42000,69.217,26.719,0,0,0,0,0,6.4,10.18
6158,Maruti,Baleno,2023,Petrol,5 Seats,Jharkhand,Manual,First Owner,1197,50000,82.506,21.707,0,0,0,0,0,6.7,9.91
6159,Maruti,Dzire,2024,Petrol,5 Seats,Unknown,Manual,First Owner,1197,70000,80.0,24.79,1,0,1,0,0,7.7,8.88
6160,Maruti,Wagon,2007,Petrol,5 Seats,Maharashtra,Manual,Fourth Owner,1061,120000,63.864,17.3,0,0,0,1,0,1.0,4.45
6161,Maruti,Ertiga,2016,Diesel,7 Seats,Unknown,Manual,First Owner,1248,190000,88.5,24.52,1,0,1,0,0,6.0,11.25
6162,Maruti,Ertiga,2025,Petrol,7 Seats,Madhya Pradesh,Manual,Second Owner,1462,108000,101.64,20.352,1,1,1,0,0,5.2,13.71
6163,Hyundai,i20,2023,Petrol,5 Seats,Unknown,Manual,First Owner,1197,16000,81.8,21.0,0,1,1,0,0,9.0,10.27
6164,Maruti,Baleno,2018,Petrol,5 Seats,Jharkhand,Manual,First Owner,1197,120000,83.1,21.4,0,1,0,0,0,4.7,7.08
6165,Maruti,Ertiga,2021,Petrol,7 Seats,Unknown,Manual,First Owner,1462,42000,103.26,19.01,1,0,1,0,0,7.5,10.09
6166,Tata,Harrier,2022,Diesel,5 Seats,Maharashtra,Manual,First Owner,1956,70000,167.67,16.35,0,1,0,0,1,16.0,25.82
6167,Skoda,Rapid,2013,Petrol,5 Seats,Maharashtra,Manual,Second Owner,1598,61000,103.5,15.0,0,0,1,0,0,2.6,8.44
6168,Honda,City,2016,Petrol,5 Seats,Maharashtra,Manual,First Owner,1497,67000,117.3,17.8,0,1,1,0,0,5.3,11.37
